global_map_order,event_id,event_region,season_year,stage_label,week_label,day_label,match_date,match_order,game_number,team_a,team_b,winner,loser,map_name,map_mode,series_format,source_url,source_note
411,owcs_2026_na_s1,na,2026,Stage 1,Week 2,March 28th,2026-03-28,7,2,Disguised,Extinction,Extinction,Disguised,Rialto,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
412,owcs_2026_na_s1,na,2026,Stage 1,Week 2,March 28th,2026-03-28,7,3,Disguised,Extinction,Extinction,Disguised,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
413,owcs_2026_na_s1,na,2026,Stage 1,Week 2,March 29th,2026-03-29,8,1,Dallas Fuel,LuneX Gaming,Dallas Fuel,LuneX Gaming,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
414,owcs_2026_na_s1,na,2026,Stage 1,Week 2,March 29th,2026-03-29,8,2,Dallas Fuel,LuneX Gaming,LuneX Gaming,Dallas Fuel,Runasapi,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
415,owcs_2026_na_s1,na,2026,Stage 1,Week 2,March 29th,2026-03-29,8,3,Dallas Fuel,LuneX Gaming,Dallas Fuel,LuneX Gaming,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
416,owcs_2026_na_s1,na,2026,Stage 1,Week 2,March 29th,2026-03-29,8,4,Dallas Fuel,LuneX Gaming,LuneX Gaming,Dallas Fuel,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
417,owcs_2026_na_s1,na,2026,Stage 1,Week 2,March 29th,2026-03-29,8,5,Dallas Fuel,LuneX Gaming,Dallas Fuel,LuneX Gaming,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
418,owcs_2026_na_s1,na,2026,Stage 1,Week 2,March 29th,2026-03-29,9,1,Spacestation Gaming,Extinction,Spacestation Gaming,Extinction,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
419,owcs_2026_na_s1,na,2026,Stage 1,Week 2,March 29th,2026-03-29,9,2,Spacestation Gaming,Extinction,Spacestation Gaming,Extinction,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
420,owcs_2026_na_s1,na,2026,Stage 1,Week 2,March 29th,2026-03-29,9,3,Spacestation Gaming,Extinction,Spacestation Gaming,Extinction,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
421,owcs_2026_na_s1,na,2026,Stage 1,Week 2,March 29th,2026-03-29,10,1,Disguised,Team Liquid,Disguised,Team Liquid,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
422,owcs_2026_na_s1,na,2026,Stage 1,Week 2,March 29th,2026-03-29,10,2,Disguised,Team Liquid,Disguised,Team Liquid,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
423,owcs_2026_na_s1,na,2026,Stage 1,Week 2,March 29th,2026-03-29,10,3,Disguised,Team Liquid,Disguised,Team Liquid,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
424,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 4th,2026-04-04,11,1,Spacestation Gaming,Dallas Fuel,Spacestation Gaming,Dallas Fuel,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
425,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 4th,2026-04-04,11,2,Spacestation Gaming,Dallas Fuel,Spacestation Gaming,Dallas Fuel,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
426,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 4th,2026-04-04,11,3,Spacestation Gaming,Dallas Fuel,Dallas Fuel,Spacestation Gaming,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
427,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 4th,2026-04-04,11,4,Spacestation Gaming,Dallas Fuel,Dallas Fuel,Spacestation Gaming,Rialto,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
428,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 4th,2026-04-04,11,5,Spacestation Gaming,Dallas Fuel,Dallas Fuel,Spacestation Gaming,Runasapi,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
429,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 4th,2026-04-04,12,1,Team Liquid,LuneX Gaming,Team Liquid,LuneX Gaming,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
430,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 4th,2026-04-04,12,2,Team Liquid,LuneX Gaming,Team Liquid,LuneX Gaming,Runasapi,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
431,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 4th,2026-04-04,12,3,Team Liquid,LuneX Gaming,LuneX Gaming,Team Liquid,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
432,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 4th,2026-04-04,12,4,Team Liquid,LuneX Gaming,Team Liquid,LuneX Gaming,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
433,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 5th,2026-04-05,13,1,Disguised,LuneX Gaming,LuneX Gaming,Disguised,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
434,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 5th,2026-04-05,13,2,Disguised,LuneX Gaming,Disguised,LuneX Gaming,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
435,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 5th,2026-04-05,13,3,Disguised,LuneX Gaming,LuneX Gaming,Disguised,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
436,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 5th,2026-04-05,13,4,Disguised,LuneX Gaming,LuneX Gaming,Disguised,Runasapi,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
437,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 5th,2026-04-05,14,1,Dallas Fuel,Extinction,Dallas Fuel,Extinction,Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
438,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 5th,2026-04-05,14,2,Dallas Fuel,Extinction,Dallas Fuel,Extinction,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
439,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 5th,2026-04-05,14,3,Dallas Fuel,Extinction,Dallas Fuel,Extinction,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
440,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 5th,2026-04-05,15,1,Spacestation Gaming,Team Liquid,Spacestation Gaming,Team Liquid,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
441,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 5th,2026-04-05,15,2,Spacestation Gaming,Team Liquid,Spacestation Gaming,Team Liquid,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
442,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 5th,2026-04-05,15,3,Spacestation Gaming,Team Liquid,Team Liquid,Spacestation Gaming,Runasapi,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
443,owcs_2026_na_s1,na,2026,Stage 1,Week 3,April 5th,2026-04-05,15,4,Spacestation Gaming,Team Liquid,Spacestation Gaming,Team Liquid,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/NA/Stage_1/Regular_Season,group_stage_scrape
444,owcs_2026_asia_s1_japan_playoffs,japan,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-13,1,1,Enter Force.36,Please Not Hero Ban,Enter Force.36,Please Not Hero Ban,Lijiang Tower,Control,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Japan,playoff_raw_fallback
445,owcs_2026_asia_s1_japan_playoffs,japan,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-13,1,2,Enter Force.36,Please Not Hero Ban,Enter Force.36,Please Not Hero Ban,Esperanca,Push,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Japan,playoff_raw_fallback
446,owcs_2026_asia_s1_japan_playoffs,japan,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-13,1,3,Enter Force.36,Please Not Hero Ban,Enter Force.36,Please Not Hero Ban,Blizzard World,Hybrid,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Japan,playoff_raw_fallback
447,owcs_2026_asia_s1_japan_playoffs,japan,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-13,1,4,Enter Force.36,Please Not Hero Ban,Enter Force.36,Please Not Hero Ban,Watchpoint: Gibraltar,Escort,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Japan,playoff_raw_fallback
448,owcs_2026_asia_s1_japan_playoffs,japan,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-13,2,1,VARREL,99DIVINE,VARREL,99DIVINE,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Japan,playoff_raw_fallback
449,owcs_2026_asia_s1_japan_playoffs,japan,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-13,2,2,VARREL,99DIVINE,VARREL,99DIVINE,Esperanca,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Japan,playoff_raw_fallback
450,owcs_2026_asia_s1_japan_playoffs,japan,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-13,2,3,VARREL,99DIVINE,VARREL,99DIVINE,Rialto,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Japan,playoff_raw_fallback
451,owcs_2026_asia_s1_japan_playoffs,japan,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-13,2,4,VARREL,99DIVINE,VARREL,99DIVINE,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Japan,playoff_raw_fallback
452,owcs_2026_asia_s1_japan_playoffs,japan,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-14,3,1,Enter Force.36,VARREL,VARREL,Enter Force.36,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Japan,playoff_raw_fallback
453,owcs_2026_asia_s1_japan_playoffs,japan,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-14,3,2,Enter Force.36,VARREL,VARREL,Enter Force.36,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Japan,playoff_raw_fallback
454,owcs_2026_asia_s1_japan_playoffs,japan,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-14,3,3,Enter Force.36,VARREL,VARREL,Enter Force.36,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Japan,playoff_raw_fallback
455,owcs_2026_asia_s1_japan_playoffs,japan,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-14,3,4,Enter Force.36,VARREL,VARREL,Enter Force.36,Esperanca,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Japan,playoff_raw_fallback
456,owcs_2026_asia_s1_japan_playoffs,japan,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-14,3,5,Enter Force.36,VARREL,Enter Force.36,VARREL,Oasis,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Japan,playoff_raw_fallback
457,owcs_2026_asia_s1_japan_playoffs,japan,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-14,3,6,Enter Force.36,VARREL,Enter Force.36,VARREL,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Japan,playoff_raw_fallback
458,owcs_2026_asia_s1_japan_playoffs,japan,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-14,3,7,Enter Force.36,VARREL,Enter Force.36,VARREL,Esperanca,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Japan,playoff_raw_fallback
459,owcs_2026_asia_s1_japan_playoffs,japan,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-14,3,8,Enter Force.36,VARREL,Enter Force.36,VARREL,Rialto,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Japan,playoff_raw_fallback
460,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-24,2026-04-24,1,1,ZETA DIVISION,ONSIDE Gaming,ZETA DIVISION,ONSIDE Gaming,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
461,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-24,2026-04-24,1,2,ZETA DIVISION,ONSIDE Gaming,ONSIDE Gaming,ZETA DIVISION,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
462,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-24,2026-04-24,1,3,ZETA DIVISION,ONSIDE Gaming,ZETA DIVISION,ONSIDE Gaming,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
463,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-24,2026-04-24,1,4,ZETA DIVISION,ONSIDE Gaming,ZETA DIVISION,ONSIDE Gaming,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
464,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-24,2026-04-24,2,1,Crazy Raccoon,Team Falcons,Crazy Raccoon,Team Falcons,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
465,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-24,2026-04-24,2,2,Crazy Raccoon,Team Falcons,Crazy Raccoon,Team Falcons,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
466,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-24,2026-04-24,2,3,Crazy Raccoon,Team Falcons,Crazy Raccoon,Team Falcons,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
467,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Last Chance Qualifier,2026-04-24,2026-04-24,7,1,T1,ZAN Esports,T1,ZAN Esports,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
468,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Last Chance Qualifier,2026-04-24,2026-04-24,7,2,T1,ZAN Esports,T1,ZAN Esports,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
469,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Last Chance Qualifier,2026-04-24,2026-04-24,7,3,T1,ZAN Esports,T1,ZAN Esports,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
470,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-25,2026-04-25,3,1,ZETA DIVISION,Team Falcons,ZETA DIVISION,Team Falcons,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
471,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-25,2026-04-25,3,2,ZETA DIVISION,Team Falcons,ZETA DIVISION,Team Falcons,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
472,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-25,2026-04-25,3,3,ZETA DIVISION,Team Falcons,Team Falcons,ZETA DIVISION,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
473,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-25,2026-04-25,3,4,ZETA DIVISION,Team Falcons,ZETA DIVISION,Team Falcons,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
474,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-25,2026-04-25,4,1,Crazy Raccoon,ONSIDE Gaming,Crazy Raccoon,ONSIDE Gaming,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
475,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-25,2026-04-25,4,2,Crazy Raccoon,ONSIDE Gaming,Crazy Raccoon,ONSIDE Gaming,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
476,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-25,2026-04-25,4,3,Crazy Raccoon,ONSIDE Gaming,Crazy Raccoon,ONSIDE Gaming,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
477,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Last Chance Qualifier,2026-04-25,2026-04-25,8,1,Poker Face,Cheeseburger,Cheeseburger,Poker Face,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
478,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Last Chance Qualifier,2026-04-25,2026-04-25,8,2,Poker Face,Cheeseburger,Poker Face,Cheeseburger,Rialto,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
479,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Last Chance Qualifier,2026-04-25,2026-04-25,8,3,Poker Face,Cheeseburger,Poker Face,Cheeseburger,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
480,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Last Chance Qualifier,2026-04-25,2026-04-25,8,4,Poker Face,Cheeseburger,Cheeseburger,Poker Face,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
481,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Last Chance Qualifier,2026-04-25,2026-04-25,8,5,Poker Face,Cheeseburger,Cheeseburger,Poker Face,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
482,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-26,2026-04-26,5,1,ZETA DIVISION,Crazy Raccoon,ZETA DIVISION,Crazy Raccoon,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
483,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-26,2026-04-26,5,2,ZETA DIVISION,Crazy Raccoon,ZETA DIVISION,Crazy Raccoon,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
484,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-26,2026-04-26,5,3,ZETA DIVISION,Crazy Raccoon,ZETA DIVISION,Crazy Raccoon,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
485,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-26,2026-04-26,6,1,Team Falcons,ONSIDE Gaming,Team Falcons,ONSIDE Gaming,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
486,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-26,2026-04-26,6,2,Team Falcons,ONSIDE Gaming,Team Falcons,ONSIDE Gaming,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
